cpu,memory,execution
0.0042266845703125,0.00623321533203125,3
0.002597808837890625,0.0002460479736328125,241
0.002262115478515625,0.00027179718017578125,2
0.00440216064453125,0.0010166168212890625,3
0.00566864013671875,0.00262451171875,4
0.0141754150390625,0.00390625,3
0.002513885498046875,0.00019550323486328125,241
0.00566864013671875,0.00262451171875,2
0.002521514892578125,0.00034332275390625,3
0.0081024169921875,0.0014705657958984375,2
0.0081024169921875,0.00182342529296875,3
0.0141754150390625,0.00390625,3
0.00714874267578125,0.0013027191162109375,3
0.00566864013671875,0.00262451171875,2
0.00566864013671875,0.00262451171875,2
0.0,0.0008974075317382812,3
0.0081024169921875,0.002605438232421875,264
0.0126800537109375,0.003253936767578125,3
0.0081024169921875,0.00182342529296875,261
0.00030422210693359375,0.0012416839599609375,3
0.02081298828125,0.0013027191162109375,3
0.00566864013671875,0.00262451171875,3
0.002178192138671875,0.00027179718017578125,2
0.0008096694946289062,0.0008897781372070312,3
0.00566864013671875,0.00262451171875,2
0.022003173828125,0.002471923828125,3
0.00566864013671875,0.00262451171875,2
0.0167236328125,0.0013027191162109375,3
0.0017528533935546875,0.0002002716064453125,3
0.0,0.00016498565673828125,3
0.0064544677734375,0.0013027191162109375,19
0.002246856689453125,0.00020885467529296875,2
0.002227783203125,0.0002155303955078125,241
0.002521514892578125,0.00033855438232421875,3
0.0098419189453125,0.0013027191162109375,3
0.002597808837890625,0.00018215179443359375,241
0.002288818359375,0.004364013671875,3
0.00566864013671875,0.00262451171875,2
0.00566864013671875,0.00262451171875,4
0.00566864013671875,0.00262451171875,4
0.011077880859375,0.0013027191162109375,1
0.00566864013671875,0.00262451171875,23
0.0097198486328125,0.0022125244140625,3
0.0081024169921875,0.003582000732421875,3
0.00566864013671875,0.00262451171875,3
0.0081024169921875,0.00182342529296875,3
0.002246856689453125,0.00020885467529296875,2
0.0092010498046875,0.0013027191162109375,3
0.00566864013671875,0.0015621185302734375,3
0.0081024169921875,0.0014705657958984375,13
0.0081024169921875,0.003368377685546875,3
0.01849365234375,0.0078125,3
0.0011272430419921875,0.0002002716064453125,3
0.003875732421875,0.0151519775390625,3
0.002994537353515625,0.00489044189453125,3
0.00563812255859375,0.00605010986328125,3
0.0023193359375,0.00020885467529296875,2
0.0081024169921875,0.00182342529296875,3
0.00566864013671875,0.00262451171875,3
0.0003299713134765625,0.0012416839599609375,3
0.00566864013671875,0.00262451171875,23
0.010528564453125,0.001953125,3
0.0012416839599609375,0.000213623046875,3
0.0019245147705078125,0.00027942657470703125,2
0.0141754150390625,0.00390625,3
0.00678253173828125,0.003360748291015625,3
0.002559661865234375,0.00019931793212890625,2
0.002109527587890625,0.0002155303955078125,2
0.0081024169921875,0.00182342529296875,3
0.001171112060546875,0.00019550323486328125,3
0.013214111328125,0.002838134765625,3
0.0141754150390625,0.0186767578125,3
0.0003299713134765625,0.0012416839599609375,3
0.007843017578125,0.00484466552734375,3
0.002521514892578125,0.0003414154052734375,3
0.0081024169921875,0.011871337890625,3
0.00566864013671875,0.00262451171875,2
0.00566864013671875,0.00262451171875,23
0.002239227294921875,0.00020885467529296875,2
0.002674102783203125,0.00019931793212890625,2
0.002513885498046875,0.00022792816162109375,241
0.002391815185546875,0.0001888275146484375,241
0.002246856689453125,0.00020885467529296875,2
0.00616455078125,0.00296783447265625,3
0.00484466552734375,0.00519561767578125,98
0.00566864013671875,0.00262451171875,2
0.0015583038330078125,0.00043582916259765625,3
0.0081024169921875,0.003612518310546875,3
0.00022029876708984375,0.0097503662109375,3
0.0066070556640625,0.00521087646484375,3
0.001117706298828125,0.0002002716064453125,3
0.016204833984375,0.00390625,3
0.016204833984375,0.002605438232421875,3
0.0081939697265625,0.004364013671875,3
0.00566864013671875,0.00262451171875,4
0.00566864013671875,0.00262451171875,2
0.002597808837890625,0.00021648406982421875,241
0.002239227294921875,0.00020885467529296875,2
0.0065155029296875,0.002960205078125,3
0.00566864013671875,0.00262451171875,2
0.001773834228515625,0.00023555755615234375,2
0.016204833984375,0.002605438232421875,3
0.0007925033569335938,0.001354217529296875,3
0.0111236572265625,0.0013027191162109375,72
0.0181884765625,0.0013027191162109375,5
0.002162933349609375,0.00020885467529296875,2
0.00566864013671875,0.00262451171875,3
0.0081024169921875,0.002475738525390625,115
0.00566864013671875,0.00262451171875,2
0.0528564453125,0.00595855712890625,3
0.0087127685546875,0.00615692138671875,3
0.0081024169921875,0.0014705657958984375,2
0.0012149810791015625,0.0015468597412109375,1
0.0111541748046875,0.0013027191162109375,3
0.0023193359375,0.00020885467529296875,2
0.001171112060546875,0.00019550323486328125,3
0.0006647109985351562,0.0017871856689453125,3
0.0109710693359375,0.0013027191162109375,5
0.0091552734375,0.020416259765625,199
0.0,0.04339599609375,3
0.0081024169921875,0.002475738525390625,28
0.00026416778564453125,0.0012416839599609375,3
0.00566864013671875,0.0015621185302734375,4
0.00440216064453125,0.00390625,3
0.0023193359375,0.00020885467529296875,2
0.008270263671875,0.01171875,3
0.00566864013671875,0.00262451171875,4
0.0088958740234375,0.0013027191162109375,72
0.00566864013671875,0.00262451171875,3
0.001171112060546875,0.00019550323486328125,3
0.020233154296875,0.0013027191162109375,3
0.010528564453125,0.001953125,3
0.0012416839599609375,0.00018024444580078125,3
0.0012416839599609375,0.000209808349609375,3
0.002552032470703125,0.00023651123046875,241
0.002674102783203125,0.0002155303955078125,2
0.002597808837890625,0.0001811981201171875,241
0.0081024169921875,0.0078125,3
0.015411376953125,0.0054473876953125,7
0.006866455078125,0.00693511962890625,3
0.00022029876708984375,0.0097503662109375,3
0.0015239715576171875,0.00037384033203125,3
0.002849578857421875,0.00020694732666015625,2
0.017822265625,0.0013027191162109375,3
0.002246856689453125,0.00020885467529296875,2
0.0081024169921875,0.00182342529296875,133
0.016204833984375,0.002605438232421875,1
0.00566864013671875,0.00262451171875,3
0.0111541748046875,0.0013027191162109375,3
0.00566864013671875,0.00262451171875,3
0.0018711090087890625,0.00025177001953125,53
0.0111541748046875,0.0013027191162109375,3
0.00566864013671875,0.00262451171875,2
0.00241851806640625,0.0002956390380859375,2
0.00449371337890625,0.00518035888671875,3
0.00022029876708984375,0.0097503662109375,3
0.001171112060546875,0.00019550323486328125,3
0.0072174072265625,0.0013027191162109375,72
0.0105743408203125,0.0013027191162109375,3
0.0010128021240234375,0.00019550323486328125,3
0.123291015625,0.05474853515625,3
0.010528564453125,0.001953125,3
0.0011272430419921875,0.0002002716064453125,3
0.00325775146484375,0.023773193359375,3
0.0081024169921875,0.00182342529296875,133
0.002597808837890625,0.00026226043701171875,241
0.0081024169921875,0.00182342529296875,3
0.0019245147705078125,0.00027942657470703125,2
0.0073699951171875,0.0013027191162109375,72
0.00566864013671875,0.00262451171875,2
0.0081024169921875,0.00182342529296875,3
0.0025634765625,0.00025463104248046875,2
0.002597808837890625,0.00019073486328125,241
0.00030422210693359375,0.0012416839599609375,3
0.0081024169921875,0.003612518310546875,4
0.0111541748046875,0.0013027191162109375,3
0.0111541748046875,0.0013027191162109375,3
0.0081024169921875,0.00182342529296875,133
0.00250244140625,0.00031280517578125,53
0.0111236572265625,0.0013027191162109375,72
0.00566864013671875,0.00262451171875,3
0.001194000244140625,0.000164031982421875,3
0.00260162353515625,0.00022792816162109375,241
0.001171112060546875,0.000194549560546875,3
0.0109710693359375,0.0013027191162109375,5
0.003787994384765625,0.009918212890625,3
0.0023193359375,0.00020885467529296875,2
0.0043182373046875,0.0718994140625,3
0.0081024169921875,0.003612518310546875,2
0.002513885498046875,0.00022792816162109375,241
0.002513885498046875,0.00022792816162109375,241
0.003082275390625,0.00521087646484375,3
0.002513885498046875,0.00022792816162109375,241
0.00566864013671875,0.00262451171875,2
0.016204833984375,0.002605438232421875,3
0.00475311279296875,0.00553131103515625,3
0.00244903564453125,0.00029659271240234375,2
0.0081024169921875,0.002605438232421875,264
0.00566864013671875,0.00262451171875,4
0.0528564453125,0.00574493408203125,3
0.0081024169921875,0.00182342529296875,133
0.001682281494140625,0.00035190582275390625,255
0.00566864013671875,0.00262451171875,2
0.0111541748046875,0.0013027191162109375,3
0.015869140625,0.0013027191162109375,82
0.0043182373046875,0.0718994140625,3
0.016998291015625,0.0120849609375,3
0.00241851806640625,0.0002956390380859375,2
0.00022029876708984375,0.0097503662109375,3
0.0111541748046875,0.0013027191162109375,3
0.0011272430419921875,0.0002002716064453125,3
0.00566864013671875,0.00262451171875,2
0.0528564453125,0.006744384765625,3
0.00566864013671875,0.00262451171875,3
0.021514892578125,0.027435302734375,3
0.00848388671875,0.0013027191162109375,72
0.0141754150390625,0.00390625,3
0.0216064453125,0.0013027191162109375,5
0.00566864013671875,0.00262451171875,2
0.002597808837890625,0.0002231597900390625,241
0.00260162353515625,0.00022792816162109375,241
0.0025177001953125,0.00021266937255859375,2
0.001194000244140625,0.000164031982421875,3
0.0081024169921875,0.003368377685546875,3
0.0111541748046875,0.0013027191162109375,3
0.002246856689453125,0.00020885467529296875,2
0.05987548828125,0.0234375,3
0.00566864013671875,0.00262451171875,3
0.0081024169921875,0.0016155242919921875,195
0.00566864013671875,0.00262451171875,3
0.02764892578125,0.0096893310546875,3
0.0014095306396484375,0.0002002716064453125,3
0.00566864013671875,0.00262451171875,3
0.00252532958984375,0.0002689361572265625,2
0.0017604827880859375,0.0003910064697265625,3
0.002597808837890625,0.0002231597900390625,241
0.0081024169921875,0.00182342529296875,3
0.0141754150390625,0.00390625,3
0.00022029876708984375,0.0097503662109375,3
0.0081024169921875,0.0078125,3
0.002590179443359375,0.00020885467529296875,2
0.010528564453125,0.001953125,3
0.00022029876708984375,0.0097503662109375,3
0.00360870361328125,0.00530242919921875,72
0.0023193359375,0.00020885467529296875,2
0.00566864013671875,0.00262451171875,4
0.0089263916015625,0.00031757354736328125,3
0.00933837890625,0.00484466552734375,75
0.0126800537109375,0.003253936767578125,3
0.02227783203125,0.0013027191162109375,3
0.00566864013671875,0.00262451171875,2
0.00566864013671875,0.00262451171875,3
0.0111236572265625,0.0013027191162109375,72
0.0111541748046875,0.0013027191162109375,3
0.0123291015625,0.05078125,3
0.00566864013671875,0.00262451171875,2
0.002048492431640625,0.00023555755615234375,2
0.00566864013671875,0.00262451171875,2
0.00566864013671875,0.00262451171875,2
0.00933837890625,0.00484466552734375,75
0.0111541748046875,0.0013027191162109375,3
0.016204833984375,0.002605438232421875,32
0.0081024169921875,0.00182342529296875,3
0.0110015869140625,0.0013027191162109375,1
0.00566864013671875,0.00262451171875,3
0.00566864013671875,0.00262451171875,4
0.015411376953125,0.00946044921875,7
0.0016193389892578125,0.0020751953125,3
0.002239227294921875,0.00020885467529296875,2
0.0528564453125,0.00563812255859375,3
0.0081024169921875,0.0078125,3
0.002239227294921875,0.00020885467529296875,2
0.002391815185546875,0.00021648406982421875,241
0.0012416839599609375,0.000213623046875,3
0.00566864013671875,0.00262451171875,3
0.017364501953125,0.0013027191162109375,124
0.00566864013671875,0.00262451171875,3
0.01885986328125,0.0013027191162109375,3
0.00566864013671875,0.00262451171875,2
0.0081024169921875,0.00182342529296875,3
0.022308349609375,0.0013027191162109375,3
0.011016845703125,0.0013027191162109375,3
0.0012416839599609375,0.000194549560546875,3
0.00554656982421875,0.003047943115234375,3
0.00260162353515625,0.00022792816162109375,241
0.00262451171875,0.00023174285888671875,2
0.00669097900390625,0.00693511962890625,3
0.001171112060546875,0.000194549560546875,3
0.002597808837890625,0.00018215179443359375,241
0.00566864013671875,0.00262451171875,3
0.00566864013671875,0.00262451171875,4
0.0011272430419921875,0.0002002716064453125,3
0.00566864013671875,0.00262451171875,2
0.010528564453125,0.001953125,3
0.00647735595703125,0.0015621185302734375,3
0.00566864013671875,0.00262451171875,2
0.017608642578125,0.0125274658203125,3
0.002559661865234375,0.00019931793212890625,2
0.00566864013671875,0.00262451171875,2
0.0141754150390625,0.00390625,3
0.0023193359375,0.00020885467529296875,2
0.0111541748046875,0.0013027191162109375,3
0.00566864013671875,0.00262451171875,3
0.00566864013671875,0.00262451171875,3
0.00554656982421875,0.022064208984375,3
0.001773834228515625,0.000225067138671875,2
0.002521514892578125,0.00034999847412109375,3
0.00566864013671875,0.00262451171875,4
0.002246856689453125,0.00020885467529296875,2
0.0066070556640625,0.00521087646484375,3
0.001171112060546875,0.00019550323486328125,3
0.00566864013671875,0.00262451171875,3
0.0141754150390625,0.0077972412109375,3
0.0141754150390625,0.00390625,3
0.0011272430419921875,0.0002002716064453125,3
0.0081024169921875,0.00182342529296875,261
0.00252532958984375,0.000286102294921875,2
0.0011272430419921875,0.0002002716064453125,3
0.0111236572265625,0.0013027191162109375,72
0.0081024169921875,0.00182342529296875,1
0.002288818359375,0.004364013671875,3
0.002239227294921875,0.00020885467529296875,2
0.00566864013671875,0.00262451171875,2
0.05987548828125,0.016937255859375,3
0.0010128021240234375,0.00019550323486328125,3
0.00566864013671875,0.00262451171875,2
0.0111541748046875,0.0013027191162109375,3
0.00252532958984375,0.0002593994140625,2
0.0011272430419921875,0.0002002716064453125,3
0.0081024169921875,0.002605438232421875,3
0.002109527587890625,0.0002155303955078125,2
0.0081024169921875,0.0014705657958984375,3
0.00678253173828125,0.003360748291015625,3
0.00566864013671875,0.00262451171875,3
0.00566864013671875,0.00262451171875,4
0.00566864013671875,0.00262451171875,3
0.0111541748046875,0.0013027191162109375,3
0.003082275390625,0.00521087646484375,3
0.0081939697265625,0.026031494140625,152
0.0072479248046875,0.0013027191162109375,1
0.015411376953125,0.00946044921875,7
0.002513885498046875,0.00022792816162109375,241
0.0875244140625,0.003253936767578125,3
0.00566864013671875,0.00262451171875,4
0.0012149810791015625,0.0015468597412109375,3
0.0011272430419921875,0.0002002716064453125,3
0.002559661865234375,0.00019931793212890625,2
0.00566864013671875,0.00262451171875,3
0.0012683868408203125,0.00019550323486328125,3
0.0111236572265625,0.0013027191162109375,72
0.0111541748046875,0.0013027191162109375,3
0.0141754150390625,0.00390625,3
0.0081024169921875,0.003612518310546875,3
0.0081024169921875,0.00182342529296875,261
0.00533294677734375,0.0013027191162109375,1
0.00566864013671875,0.00262451171875,2
0.00566864013671875,0.00262451171875,2
0.0081024169921875,0.00182342529296875,261
0.0097198486328125,0.0022125244140625,3
0.00566864013671875,0.00262451171875,4
0.00566864013671875,0.00262451171875,2
0.00566864013671875,0.00262451171875,2
0.00566864013671875,0.0015621185302734375,3
0.002559661865234375,0.00019931793212890625,2
0.0089263916015625,0.00031757354736328125,3
0.002536773681640625,0.00028514862060546875,2
0.0066070556640625,0.00521087646484375,3
0.002590179443359375,0.0002422332763671875,2
0.0101318359375,0.0013027191162109375,72
0.016204833984375,0.002605438232421875,3
0.00566864013671875,0.00262451171875,23
0.0012416839599609375,0.000202178955078125,3
0.0081024169921875,0.00403594970703125,4
0.00566864013671875,0.00262451171875,3
0.002513885498046875,0.00022792816162109375,241
0.002513885498046875,0.00022792816162109375,241
0.0081024169921875,0.002605438232421875,2
0.002201080322265625,0.0003910064697265625,3
0.0014667510986328125,0.00019550323486328125,3
0.030364990234375,0.005096435546875,3
0.00566864013671875,0.00262451171875,3
0.001171112060546875,0.000194549560546875,3
0.002620697021484375,0.00027179718017578125,2
0.002391815185546875,0.000225067138671875,241
0.0010128021240234375,0.00019550323486328125,3
0.001171112060546875,0.000194549560546875,3
0.0101318359375,0.0013027191162109375,72
0.0141754150390625,0.00390625,3
0.0081024169921875,0.003582000732421875,3
0.00566864013671875,0.00262451171875,2
0.0240478515625,0.00656890869140625,39
0.00566864013671875,0.00262451171875,3
0.002288818359375,0.004364013671875,3
0.00566864013671875,0.00262451171875,3
0.0111236572265625,0.0013027191162109375,72
0.00566864013671875,0.00262451171875,2
0.0066070556640625,0.003253936767578125,3
0.0066070556640625,0.00521087646484375,3
0.00766754150390625,0.0013027191162109375,3
0.00510406494140625,0.00335693359375,3
0.0111236572265625,0.0013027191162109375,72
0.0058135986328125,0.0033111572265625,3
0.016204833984375,0.002605438232421875,15
0.002513885498046875,0.00022792816162109375,241
0.002597808837890625,0.0002231597900390625,241
0.00566864013671875,0.00262451171875,2
0.001171112060546875,0.00019550323486328125,3
0.0081024169921875,0.0014705657958984375,3
0.020355224609375,0.0101165771484375,3
0.0111541748046875,0.0013027191162109375,3
0.0081024169921875,0.003612518310546875,3
0.00223541259765625,0.00021266937255859375,241
0.00566864013671875,0.00262451171875,3
0.00566864013671875,0.00262451171875,2
0.00211334228515625,0.004364013671875,3
0.011077880859375,0.0013027191162109375,1
0.00566864013671875,0.00262451171875,3
0.00566864013671875,0.00262451171875,3
0.0081024169921875,0.00182342529296875,3
0.002597808837890625,0.0002231597900390625,241
0.0023193359375,0.00020885467529296875,2
0.0081024169921875,0.0078125,16
0.00566864013671875,0.00262451171875,4
0.010528564453125,0.001953125,3
0.00566864013671875,0.00262451171875,2
0.0081024169921875,0.0078125,1
0.00566864013671875,0.00262451171875,2
0.0065155029296875,0.002960205078125,3
0.0023193359375,0.00020885467529296875,2
0.007843017578125,0.00484466552734375,3
0.00566864013671875,0.00262451171875,23
0.0126800537109375,0.003253936767578125,3
0.0011272430419921875,0.0002002716064453125,3
0.0066070556640625,0.00521087646484375,3
0.00566864013671875,0.00262451171875,2
0.002849578857421875,0.00020694732666015625,2
0.0008096694946289062,0.0008897781372070312,3
0.0012416839599609375,0.000213623046875,3
0.017608642578125,0.00872802734375,3
0.00106048583984375,0.00019550323486328125,3
0.0081024169921875,0.00403594970703125,4
0.002178192138671875,0.00030612945556640625,2
0.00554656982421875,0.003047943115234375,3
0.0009469985961914062,0.0012226104736328125,28
0.0010128021240234375,0.00019550323486328125,3
0.0011272430419921875,0.0002002716064453125,3
0.011688232421875,0.003253936767578125,3
0.001773834228515625,0.00023555755615234375,2
0.00566864013671875,0.00262451171875,4
0.00566864013671875,0.00262451171875,2
0.019805908203125,0.0013027191162109375,3
0.00223541259765625,0.0001811981201171875,241
0.00823974609375,0.00031757354736328125,3
0.002597808837890625,0.00020694732666015625,2
0.00566864013671875,0.00262451171875,4
0.00566864013671875,0.00262451171875,2
0.00566864013671875,0.00262451171875,4
0.002521514892578125,0.0003910064697265625,3
0.00197601318359375,0.00028133392333984375,255
0.0081024169921875,0.0014705657958984375,13
0.002552032470703125,0.00020313262939453125,241
0.002552032470703125,0.00023651123046875,241
0.0141754150390625,0.00390625,3
0.0296630859375,0.0087890625,17
0.002239227294921875,0.00020885467529296875,2
0.002391815185546875,0.00021839141845703125,241
0.0081024169921875,0.00182342529296875,3
0.0081024169921875,0.0016155242919921875,3
0.002513885498046875,0.00022792816162109375,241
0.002239227294921875,0.00020885467529296875,2
0.00566864013671875,0.00262451171875,23
0.0010128021240234375,0.00019550323486328125,3
0.002239227294921875,0.00020885467529296875,2
0.0111541748046875,0.0013027191162109375,3
0.0126800537109375,0.003253936767578125,3
0.00566864013671875,0.00262451171875,2
0.0146484375,0.0013027191162109375,3
0.00566864013671875,0.00262451171875,2
0.00566864013671875,0.00262451171875,3
0.0111541748046875,0.0013027191162109375,3
0.0081024169921875,0.00182342529296875,3
0.00566864013671875,0.00262451171875,2
0.00566864013671875,0.00262451171875,4
0.00106048583984375,0.00019741058349609375,3
0.015411376953125,0.0054473876953125,7
0.016815185546875,0.0078125,3
0.0012416839599609375,0.000213623046875,3
0.007843017578125,0.026031494140625,152
0.001171112060546875,0.0001926422119140625,3
0.00022029876708984375,0.0097503662109375,3
0.002536773681640625,0.00028514862060546875,2
0.002674102783203125,0.0001850128173828125,2
0.0012416839599609375,0.000194549560546875,3
0.00241851806640625,0.00029850006103515625,2
0.0111541748046875,0.0013027191162109375,3
0.0012416839599609375,0.000213623046875,3
0.0066070556640625,0.003253936767578125,3
0.00566864013671875,0.00262451171875,2
0.00566864013671875,0.00262451171875,4
0.01025390625,0.0013027191162109375,72
0.00566864013671875,0.00262451171875,2
0.002109527587890625,0.0002155303955078125,2
0.002178192138671875,0.00026607513427734375,2
0.011077880859375,0.0013027191162109375,1
0.00566864013671875,0.00262451171875,4
0.0111541748046875,0.0013027191162109375,3
0.0027313232421875,0.00020885467529296875,2
0.002559661865234375,0.00019931793212890625,2
0.016204833984375,0.002605438232421875,1
0.0528564453125,0.00528717041015625,3
0.002559661865234375,0.00019931793212890625,2
0.0016689300537109375,0.00042629241943359375,3
0.00566864013671875,0.00262451171875,4
0.0081024169921875,0.003612518310546875,3
0.0081024169921875,0.00182342529296875,3
0.001171112060546875,0.00019550323486328125,3
0.0111541748046875,0.0013027191162109375,3
0.00475311279296875,0.00553131103515625,3
0.00566864013671875,0.00262451171875,4
0.0011444091796875,0.0013599395751953125,3
0.001171112060546875,0.0001926422119140625,3
0.00647735595703125,0.0015621185302734375,3
0.002429962158203125,0.001953125,3
0.009490966796875,0.0013027191162109375,3
0.1214599609375,0.0826416015625,3
0.00211334228515625,0.0098114013671875,3
0.0081024169921875,0.00182342529296875,3
0.03228759765625,0.0013942718505859375,3
0.0066070556640625,0.00521087646484375,3
0.016204833984375,0.002605438232421875,3
0.002513885498046875,0.00022792816162109375,241
0.0027313232421875,0.00020694732666015625,2
0.009368896484375,0.002399444580078125,5
0.002597808837890625,0.0002231597900390625,241
0.0088043212890625,0.0010318756103515625,3
0.0111541748046875,0.0013027191162109375,3
0.016204833984375,0.002605438232421875,3
0.002513885498046875,0.00022792816162109375,241
0.0111541748046875,0.0013027191162109375,3
0.0081024169921875,0.00182342529296875,133
0.02117919921875,0.027435302734375,3
0.0066070556640625,0.003253936767578125,3
0.0016193389892578125,0.0020751953125,3
0.00566864013671875,0.00262451171875,2
0.00566864013671875,0.00262451171875,4
0.0012149810791015625,0.0015468597412109375,3
0.0027313232421875,0.00020885467529296875,2
0.0124053955078125,0.01336669921875,3
0.001171112060546875,0.00019550323486328125,3
0.00566864013671875,0.00262451171875,2
0.002162933349609375,0.00020885467529296875,2
0.002674102783203125,0.0002155303955078125,2
0.016204833984375,0.0625,3
0.00566864013671875,0.00262451171875,3
0.016204833984375,0.002605438232421875,16
0.0011272430419921875,0.0002002716064453125,3
0.00566864013671875,0.00262451171875,2
0.00566864013671875,0.00262451171875,4
0.0081024169921875,0.00403594970703125,3
0.0111236572265625,0.0013027191162109375,72
0.0141754150390625,0.00390625,3
0.0081024169921875,0.00182342529296875,1
0.00211334228515625,0.003856658935546875,3
0.0002727508544921875,0.00016307830810546875,3
0.03533935546875,0.019500732421875,3
0.0081024169921875,0.00182342529296875,3
0.016204833984375,0.00390625,3
0.00241851806640625,0.00025653839111328125,2
0.00510406494140625,0.02069091796875,3
0.00566864013671875,0.00262451171875,3
0.021026611328125,0.0013027191162109375,3
0.0111541748046875,0.0013027191162109375,3
0.029052734375,0.00444793701171875,3
0.00566864013671875,0.00262451171875,3
0.0081024169921875,0.00182342529296875,133
0.0096893310546875,0.0013027191162109375,72
0.011077880859375,0.0013027191162109375,1
0.00566864013671875,0.00262451171875,3
0.0011272430419921875,0.0002002716064453125,3
0.027557373046875,0.01641845703125,232
0.017608642578125,0.00872802734375,3
0.0111236572265625,0.0013027191162109375,72
0.00252532958984375,0.000286102294921875,2
0.024688720703125,0.0029296875,3
0.00678253173828125,0.00380706787109375,3
0.00566864013671875,0.00262451171875,2
0.0111541748046875,0.0013027191162109375,3
0.0012416839599609375,0.000194549560546875,3
0.002162933349609375,0.00020885467529296875,2
0.002227783203125,0.0001850128173828125,241
0.00566864013671875,0.00262451171875,23
0.00566864013671875,0.00262451171875,3
0.0028533935546875,0.000240325927734375,2
0.00566864013671875,0.00262451171875,3
0.0875244140625,0.003253936767578125,3
0.0010128021240234375,0.00019550323486328125,3
0.002246856689453125,0.00020885467529296875,2
0.00106048583984375,0.00019741058349609375,3
0.00519561767578125,0.006744384765625,1
0.01983642578125,0.0013027191162109375,4
0.0081024169921875,0.003612518310546875,3
0.002239227294921875,0.00020885467529296875,2
0.016204833984375,0.002605438232421875,16
0.00566864013671875,0.00262451171875,2
0.00566864013671875,0.00262451171875,4
0.002025604248046875,0.00689697265625,3
0.0111541748046875,0.0013027191162109375,3
0.002552032470703125,0.00023651123046875,241
0.0081024169921875,0.00182342529296875,133
0.011077880859375,0.0013027191162109375,1
0.00566864013671875,0.00262451171875,2
0.00566864013671875,0.00262451171875,3
0.0027313232421875,0.00021266937255859375,2
0.0091552734375,0.018341064453125,199
0.002025604248046875,0.000232696533203125,2
0.0010128021240234375,0.00019550323486328125,3
0.00223541259765625,0.00021266937255859375,241
0.016204833984375,0.002605438232421875,3
0.002597808837890625,0.00021648406982421875,241
0.00260162353515625,0.00022792816162109375,241
0.0081024169921875,0.00182342529296875,133
0.0011272430419921875,0.0002002716064453125,3
0.0081024169921875,0.00182342529296875,3
0.00566864013671875,0.00262451171875,4
0.00616455078125,0.00296783447265625,3
0.00566864013671875,0.00262451171875,3
0.002109527587890625,0.0002155303955078125,2
0.0081024169921875,0.0014705657958984375,2
0.00566864013671875,0.00262451171875,4
0.0081024169921875,0.0014705657958984375,2
0.0012416839599609375,0.000213623046875,3
0.0088958740234375,0.0013027191162109375,72
0.00566864013671875,0.00262451171875,3
0.0014667510986328125,0.00019550323486328125,3
0.0066070556640625,0.00521087646484375,3
0.011077880859375,0.0013027191162109375,1
0.01934814453125,0.0013027191162109375,3
0.002559661865234375,0.00019931793212890625,2
0.0090179443359375,0.0013027191162109375,1
0.00566864013671875,0.00262451171875,3
0.00566864013671875,0.00262451171875,3
0.0066070556640625,0.00521087646484375,3
0.00678253173828125,0.002960205078125,3
0.0111541748046875,0.0013027191162109375,3
0.0081024169921875,0.0014705657958984375,3
0.00566864013671875,0.00262451171875,2
0.011077880859375,0.0013027191162109375,1
0.0081024169921875,0.003582000732421875,3
0.020050048828125,0.0013027191162109375,3
0.00106048583984375,0.00019741058349609375,3
0.00252532958984375,0.000286102294921875,2
0.0066070556640625,0.00521087646484375,3
0.001194000244140625,0.000164031982421875,3
0.0111541748046875,0.0013027191162109375,3
0.00566864013671875,0.00262451171875,2
0.00566864013671875,0.00262451171875,2
0.0066070556640625,0.003253936767578125,3
0.0081024169921875,0.0014705657958984375,2
0.001171112060546875,0.0001926422119140625,3
0.002239227294921875,0.00020885467529296875,2
0.00566864013671875,0.00262451171875,3
0.00566864013671875,0.00262451171875,4
0.0111541748046875,0.0013027191162109375,3
0.0082855224609375,0.0013027191162109375,3
0.0019245147705078125,0.00027942657470703125,2
0.0081024169921875,0.00182342529296875,133
0.0012416839599609375,0.000213623046875,3
0.0141754150390625,0.00390625,3
0.010986328125,0.0013027191162109375,3
0.00566864013671875,0.00262451171875,2
0.002552032470703125,0.00023651123046875,241
0.0012416839599609375,0.000194549560546875,3
0.00566864013671875,0.00262451171875,3
0.018798828125,0.0013027191162109375,3
0.0081024169921875,0.002925872802734375,3
0.0027313232421875,0.00020885467529296875,2
0.0081024169921875,0.0078125,1
0.002597808837890625,0.0002231597900390625,241
0.002025604248046875,0.0043487548828125,3
0.00022029876708984375,0.0097503662109375,3
0.002239227294921875,0.00020885467529296875,2
0.010528564453125,0.001953125,3
0.00030803680419921875,0.0012416839599609375,3
0.009368896484375,0.002124786376953125,4
0.0081024169921875,0.002605438232421875,3
0.006866455078125,0.00693511962890625,3
0.0081024169921875,0.0014705657958984375,3
0.00252532958984375,0.0002384185791015625,2
0.0111541748046875,0.0013027191162109375,3
0.00566864013671875,0.00262451171875,3
0.00566864013671875,0.00262451171875,2
0.02239990234375,0.0118255615234375,137
0.0012683868408203125,0.000194549560546875,3
0.002559661865234375,0.00019931793212890625,2
0.00211334228515625,0.004364013671875,3
0.0081024169921875,0.0014705657958984375,3
0.00566864013671875,0.00262451171875,4
0.002391815185546875,0.00022602081298828125,241
0.00775146484375,0.00676727294921875,3
0.017608642578125,0.0101776123046875,3
0.016204833984375,0.002605438232421875,3
0.0111541748046875,0.0013027191162109375,3
0.00566864013671875,0.00262451171875,2
